datetime,open,high,low,close,volume,price_change,pct_change,log_return,daily_range,daily_range_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi_14,rsi_7,macd,macd_signal,macd_hist,atr_14,atr_pct,bb_upper,bb_mid,bb_lower,bb_width,bb_pct,vwap_20,adx_14,di_plus,di_minus,pivot,r1,s1,r2,s2,day_of_week,month,quarter,year,is_month_end,golden_cross,death_cross,target_next1d,target_dir
2016-11-01,1277.17004,1292.20996,1275.55005,1288.15002,,10.770019999999931,0.8431336015907398,0.008395990834835122,16.659909999999854,1.3042250544082303,1275.424022,1277.9646215407897,1271.806005,1273.70407115594,1264.599994,1275.8464566898458,1299.35199682,1291.5997762414847,1315.2272005500001,1295.3776195450507,,1281.8104156318411,72.14575958600601,76.26406107656578,-6.1690326086627465,-10.932541241085687,4.7635086324229405,12.95767934239999,1.0059138408739061,1283.6227434267166,1264.599994,1245.5772445732832,3.008500635295227,1.118996378273614,,33.517551815977846,31.341846768782332,8.844586768568643,1275.9700066666667,1281.0500033333333,1272.3000033333333,1284.7200066666667,1267.2200066666667,1,11,4,2016,0,0,0,1297.39001,1.0
2016-11-02,1287.90002,1308.26001,1287.5,1297.39001,,9.239990000000034,0.7173069795084919,0.007147465697020135,20.760009999999966,1.6116143056070416,1281.504026,1284.4397510271933,1274.605004,1278.0106054912237,1266.134497,1277.8982236717652,1298.82479702,1291.8268442320148,1315.28620075,1295.4174688609903,,1281.9654364713253,74.37615494833196,84.56055741373912,-3.7907689399166884,-9.504186780851887,5.7134178409351986,13.997990096746653,1.0789346294370383,1290.1631644171478,1266.134497,1242.1058295828523,3.795594776713164,1.1503796581241108,,38.40069577090027,40.432179890949364,7.09563368323868,1285.3033433333333,1295.0566366666665,1278.3967266666666,1301.9632533333331,1268.6434333333334,2,11,4,2016,0,0,0,1303.75,1.0
2016-11-03,1297.16003,1306.90002,1285.51001,1303.75,,6.359989999999925,0.4902141954985506,0.004890165581087943,21.390010000000075,1.6486954450959643,1288.5940160000002,1290.8765006847957,1278.380004,1282.69049540191,1268.5849974999999,1280.3602976077877,1298.46579802,1292.2944189680143,1315.53230065,1295.5824694776045,,1282.1821982974814,83.52652486130357,83.31824569224122,-1.3769076730652614,-7.878730959294562,6.501823286229301,14.983592750513775,1.1492688590998101,1297.2666707130227,1268.5849974999999,1239.903324286977,4.521837049869858,1.1130221594589935,,41.634748034678694,32.73625322780799,7.515856214594268,1297.7166733333333,1307.9333466666667,1287.1733366666667,1318.4766833333333,1276.9566633333334,3,11,4,2016,0,0,0,1304.25,1.0
2016-11-04,1302.60999,1307.10999,1294.65002,1304.25,,0.5,0.03835091083412845,0.0003834355875198633,12.459969999999885,0.9557023969319184,1294.1840060000002,1295.3343337898639,1282.130004,1286.6104053288354,1270.948999,1282.635507359427,1298.12419882,1292.7632652829943,1315.58880085,1295.7541037453748,,1282.4017784139244,82.50095494313913,99.99999999812131,0.5698714696025036,-6.1890104735151485,6.758881943117652,14.647109717111924,1.1230293055098273,1303.174669625753,1270.948999,1238.7233283742469,5.0711193999300805,1.0166843754259367,,44.46411970888923,29.214323048599756,6.663380017201656,1298.72001,1311.93001,1290.54,1320.11002,1277.33,4,11,4,2016,0,0,0,1281.41003,0.0
2016-11-07,1291.60999,1295.90002,1277.80005,1281.41003,,-22.839969999999994,-1.7511957063446437,-0.017667105351907512,18.099969999999985,1.387768449300363,1294.9900119999998,1290.6928991932427,1283.827013,1285.6648825417744,1272.0325010000001,1282.5187952299577,1297.28419882,1292.3180403699357,1315.50140095,1295.47006268111,,1282.3919102705024,60.272171277925004,61.149853579613534,0.2666396130648536,-4.8978804561991485,5.164520069264002,16.220821754830325,1.2658572490516815,1304.1282706170255,1272.0325010000001,1239.9367313829748,5.046375716311249,0.6460866823234067,,39.74321091562752,22.86267292386743,19.06514325302345,1302.0033366666667,1309.3566533333333,1296.8966833333334,1314.4633066666665,1289.5433666666668,0,11,4,2016,0,0,0,1275.64001,0.0
2016-11-08,1281.66003,1290.83997,1273.040039,1275.64001,,-5.770019999999931,-0.45028678291210156,-0.004513036274723674,17.799931000000015,1.3890894080171992,1292.4880100000003,1285.6752694621619,1283.956016,1283.8421784432699,1273.1520015,1281.8636728271047,1296.5739986199999,1291.6639999632716,1315.57340165,1295.077388370593,,1282.3247271832338,53.48213300101001,49.41651281747133,-0.43426032710658546,-4.0051564303806355,3.57089610327405,16.431369654186284,1.2880882949247008,1304.0280650604539,1273.1520015,1242.2759379395463,4.850334213680103,0.5402902477363177,,34.649989887014314,19.560420309224824,20.173939971042014,1285.0366999999999,1292.2733499999997,1274.1733799999997,1303.1366699999999,1266.93673,1,11,4,2016,0,0,0,1278.0,1.0
2016-11-09,1275.44995,1337.59998,1269.38,1278.0,,2.359989999999925,0.18500438850299616,0.0018483346616092334,68.21997999999985,5.347902187545831,1288.610008,1283.116846308108,1285.057017,1282.779964180857,1274.2855035,1281.495703986428,1295.95499962,1291.128156827457,1315.69030105,1294.7392222642447,,1282.2816950719578,56.77506162957979,50.53596145718964,-0.7901883106928835,-3.3621628064430853,2.5719744957502018,23.33651770029476,1.826018599397086,1304.0512735626137,1274.2855035,1244.5197334373863,4.671758405923619,0.5623954376475082,,36.92174825623634,38.65261198701804,12.31063720515465,1279.8400063333333,1286.6399736666667,1268.8400426666667,1297.6399373333334,1262.0400753333333,2,11,4,2016,0,0,0,1259.76001,0.0
2016-11-10,1277.68005,1292.21997,1252.28003,1259.76001,,-18.239990000000034,-1.427229264475749,-0.014375121387306235,39.939940000000206,3.1251909233177,1279.81201,1275.3312342054055,1284.203013,1278.5945179661555,1274.367504,1279.4256378924824,1294.87439902,1289.8980334224586,1315.73140095,1294.0465645956458,,1282.0575987030827,46.70439161364638,28.265172458104885,-2.51508620882214,-3.192747486918896,0.6776612780967559,25.550307340255486,2.028188475379171,1303.9542615165037,1274.367504,1244.7807464834964,4.643363460483164,0.2531413506215195,,35.22714229433509,30.59643751238163,18.668347492466303,1294.9933266666667,1320.6066533333333,1252.3866733333334,1363.2133066666665,1226.7733466666668,3,11,4,2016,0,0,0,1225.68005,0.0
2016-11-11,1259.81995,1265.5,1219.5,1225.68005,,-34.07996000000003,-2.705273998973823,-0.027425401748994754,46.0,3.651489143555208,1264.09802,1258.7808394702704,1279.141013,1268.9737056086726,1273.124004,1274.3070104741507,1292.8877998199998,1287.3796811313819,1314.82840165,1292.6927722274152,,1281.496628069221,35.93821708094757,10.227385670368065,-6.55646927762632,-3.8654918450603812,-2.690977432565939,28.27693302822142,2.3070403265698434,1308.457924674427,1273.124004,1237.790083325573,5.5507429855084185,-0.1713655475306573,,32.03926485731944,23.959998196689394,30.075803470437737,1268.08667,1283.89331,1243.9533699999997,1308.0266100000001,1228.1467299999997,4,11,4,2016,0,0,0,1220.26001,0.0
2016-11-14,1227.91003,1231.56006,1211.46997,1220.26001,,-5.420039999999972,-0.44220675697543843,-0.004431873830527053,20.09008999999992,1.6390974137173824,1251.868016,1245.9405629801804,1273.4290139999998,1260.1166700434594,1271.352007,1269.15967709566,1290.7514009,1284.7475371654455,1313.78300125,1291.2584601040999,,1280.8873084864426,29.715749579471094,3.2059084875574797,-10.080445308425851,-5.108482537733476,-4.971962770692375,27.18535395779189,2.2278328991369545,1313.3006297113566,1271.352007,1229.4033842886433,6.599057142379077,-0.10898300942496875,,30.160937378043887,21.59912637862976,31.050727452233083,1236.89335,1254.2867,1208.2867,1282.89335,1190.89335,0,11,4,2016,0,0,0,1228.079956,1.0
2016-11-15,1220.23999,1231.54004,1219.060059,1228.079956,,7.819946000000073,0.6408426020615199,0.006387979366008652,12.47998100000018,1.0227312947836569,1242.3560051999998,1239.9870273201204,1267.4220076000001,1254.2918129446484,1269.6140063,1265.2473227055973,1288.31540002,1282.5252790805262,1312.9387007100001,1290.00740061689,,1280.3618621930452,35.45853370118732,10.545887142309525,-12.102704964369423,-6.507327023060666,-5.595377941308756,25.224637563419662,2.0539898432655197,1315.7216964800145,1269.6140063,1223.5063161199855,7.2632611094745005,0.04959736501821143,,28.53305356267142,20.174293554529243,29.002399436063232,1221.0966799999999,1230.7233899999997,1210.6332999999997,1241.1867699999998,1201.00659,1,11,4,2016,0,0,0,1225.30005,0.0
2016-11-16,1228.38,1233.46997,1221.59998,1225.30005,,-2.7799059999999827,-0.22636197150016635,-0.002266185574927439,11.869990000000143,0.9665486308124505,1231.8160152,1235.0913682134137,1260.2130116,1249.0205833183486,1267.4090078,1261.4428205431595,1285.91660122,1280.2811524499173,1312.00280111,1288.7260669413079,,1279.8139834647563,34.10466047475114,13.312352167108713,-13.77093275219545,-7.960048168887624,-5.810884583307825,23.44401788829706,1.9133287302401614,1317.5971931582224,1267.4090078,1217.2208224417775,7.919808846134102,0.08048933728673725,,26.754587783104448,19.909972179967436,27.044497322618408,1226.226685,1233.3933110000003,1220.91333,1238.7066660000003,1213.746704,2,11,4,2016,0,0,0,1216.39001,0.0
2016-11-17,1225.68005,1231.80005,1211.12,1216.39001,,-8.91003999999998,-0.7271720914399649,-0.0072982887512092805,20.680050000000165,1.6877539505527779,1223.1420152,1228.857582142276,1251.4770125999999,1243.0877518059215,1264.9285083,1257.1520766819062,1283.4774018199998,1277.7756174518813,1310.9449007100002,1287.2936697741534,,1279.1828991516743,28.001717443516753,12.787278441938057,-15.631787540353116,-9.494396043180723,-6.137391497172393,23.07548883652414,1.8970468884830893,1320.0693834596443,1264.9285083,1209.7876331403556,8.718417649350142,0.059868263248662554,,26.657822855648405,17.53088660220731,29.86836783214955,1226.79,1231.98002,1220.1100299999998,1238.65999,1214.9200099999998,3,11,4,2016,0,0,1,1208.68994,0.0
2016-11-18,1216.39001,1218.13,1203.90002,1208.68994,,-7.700070000000096,-0.6330264090215643,-0.006350385171392791,14.229980000000069,1.1698534091051986,1219.7439932000002,1222.1350347615173,1241.9210066,1236.8336042048447,1262.0255053,1252.5366350931533,1281.08820022,1275.0663751988664,1309.60879961,1285.7371602736753,,1278.4814766725533,25.947162717072146,9.205356584469442,-17.525832772780632,-11.100683389100706,-6.425149383679926,21.896087658320933,1.811555381880727,1322.607527546616,1262.0255053,1201.4434830533842,9.60076036374792,0.0598069912317479,,27.483234884629155,16.011807519069567,31.676737910223913,1219.77002,1228.42004,1207.7399899999998,1240.45007,1199.0899699999998,4,11,4,2016,0,0,0,1214.050049,1.0
2016-11-21,1208.099976,1218.02002,1205.73999,1214.050049,,5.360108999999966,0.4434643511635361,0.004424839454410639,12.280029999999897,1.0159785064480553,1218.502001,1219.4400395076782,1235.1850085,1232.6911396221456,1259.5060107499999,1248.8712459414244,1278.8166012,1272.6735780930285,1308.2414998,1284.3176135157805,,1277.8403679394933,23.03102355740468,18.28783407174943,-18.38245971245692,-12.557038653771949,-5.825421058684972,20.613946637211463,1.6979486681122373,1323.7460533519027,1259.5060107499999,1195.265968148097,10.200831445599803,0.14620227580088724,,28.19859197641168,14.740011744752355,29.16069833315575,1210.2399866666667,1216.5799533333334,1202.3499733333333,1224.4699666666668,1196.0100066666666,0,11,4,2016,0,0,0,1212.23999,0.0
2016-11-22,1214.29004,1221.44995,1206.23999,1212.23999,,-1.8100589999999102,-0.14909261784478156,-0.0014920387148265127,15.20995999999991,1.2528280866615171,1215.3340078,1217.0400230051189,1228.8450065,1228.9727487817554,1256.4005112500001,1245.3825548993839,1276.68040002,1270.3036334619294,1306.8024996,1282.8903338422006,,1277.1876278604934,17.237413994679486,33.11557463138534,-18.988511625736464,-13.843333248164853,-5.145178377571611,19.893415085583257,1.641045935597559,1323.5579387902324,1256.4005112500001,1189.243083709768,10.69044893549381,0.17121640250766132,,27.842631474518036,15.536241790052191,26.187968892705694,1212.603353,1219.466716,1207.186686,1224.8833829999999,1200.323323,1,11,4,2016,0,0,0,1187.77002,0.0
2016-11-23,1212.23999,1215.050049,1181.56995,1187.77002,,-24.469970000000103,-2.018574721330557,-0.020392263254871812,33.48009899999988,2.7618375302071896,1207.8280018,1207.283355336746,1219.8220084999998,1221.481343548709,1252.4395127500002,1239.8956468137283,1273.97640102,1267.0670211693048,1305.0412997,1281.006763271068,,1276.2979004190956,10.83347117142948,22.395977236815654,-21.198965727300447,-15.314459743991975,-5.884505983308472,21.704972940838807,1.8273716776282003,1326.006220662768,1252.4395127500002,1178.8728048372323,11.747746244644807,0.06047039085472976,,30.64979099935886,12.340937717657814,35.956717668621884,1213.3099766666667,1220.3799633333333,1205.1700033333334,1228.5199366666666,1198.1000166666668,2,11,4,2016,0,0,0,1184.0,0.0
2016-11-24,1188.10999,1191.33997,1181.79004,1184.0,,-3.7700199999999313,-0.31740319561188723,-0.003179079879892432,9.549929999999904,0.8040218088683451,1201.3499998,1199.522236891164,1212.2460075,1214.66655381258,1248.22451025,1234.5722518790876,1271.37140102,1263.8094909273714,1303.2752999000002,1279.0858372657,,1275.379513350249,10.268972284266923,9.781189745732377,-22.989961667530906,-16.84956012869976,-6.140401538831146,20.084300548726954,1.6963091679668036,1327.410331388344,1248.22451025,1169.0386891116561,12.687752962403254,0.09446963277804374,,33.08266258755333,11.5585349578325,33.67709874647658,1194.796673,1208.023396,1174.5432970000002,1228.276772,1161.3165740000002,3,11,4,2016,0,0,0,1183.63,0.0
2016-11-25,1184.95996,1193.95996,1171.95996,1183.63,,-0.36999999999989086,-0.031249999999993783,-0.00031254883829984865,22.0,1.8581081081081081,1196.3380118,1194.2248245941096,1208.0410025,1209.0235440284746,1243.5910077499998,1229.7206088429841,1268.8354000200002,1260.6651971655137,1301.4435994,1277.1956226663794,,1274.466582869152,12.059623256466907,10.23111582465728,-24.160685419363517,-18.311785186832513,-5.848900232531005,20.33972714223003,1.718419366037531,1326.6118684046871,1243.5910077499998,1160.5701470953124,13.351794945010909,0.1388798714132086,,36.16351292191006,9.891598344612092,35.26421821882712,1185.7100033333334,1189.6299666666666,1180.0800366666667,1195.2599333333333,1176.1600733333335,4,11,4,2016,0,0,0,1193.43994,1.0
2016-11-28,1183.099976,1197.59998,1182.95996,1193.43994,,9.80993999999987,0.828801230114129,0.00825385532636489,14.64002000000005,1.2368746990191233,1192.2159900000001,1193.9631963960733,1205.3589955000002,1206.1901614778428,1239.39400475,1226.2653070484141,1266.4363986199999,1258.0289125707877,1299.8254988,1275.5370942967481,,1273.660347616723,19.07447507143928,28.466881545204814,-24.020024365450354,-19.453433022556084,-4.56659134289427,19.5797661899327,1.6406159651345922,1323.6996362142936,1239.39400475,1155.0883732857064,13.60433101034711,0.2274555450694539,,37.636796125643684,11.384219521491504,31.748555808283218,1183.1833066666666,1194.4066533333332,1172.4066533333332,1205.1833066666666,1161.1833066666666,0,11,4,2016,0,0,0,1188.45996,0.0
2016-11-29,1193.30005,1195.060059,1180.96997,1188.45996,,-4.979980000000069,-0.4172794820324288,-0.004181525223883212,14.090088999999807,1.180628243428807,1187.4599839999998,1192.1287842640488,1201.3969959,1202.9664884818712,1234.40950175,1222.664797805708,1263.9035983,1255.3007183523255,1298.3935982,1273.8127946077036,,1272.8125825658103,16.964278269243607,29.99807316846521,-24.03335072645359,-20.369416563335584,-3.6639341631180073,18.84780923127498,1.5859019121918907,1318.3650790979918,1234.40950175,1150.453924402008,13.602548786115086,0.2263461034901594,,39.15986091200387,10.249483458993081,29.991739944152865,1191.3332933333334,1199.7066266666668,1185.0666066666668,1205.9733133333334,1176.6932733333333,1,11,4,2016,0,0,0,1173.10999,0.0
2016-11-30,1188.71997,1195.35999,1170.75,1173.10999,,-15.349969999999985,-1.2915849516713984,-0.012999984334670407,24.609989999999925,2.070746245418308,1184.5279779999998,1185.7891861760327,1196.1779898999998,1197.53803421244,1228.19550075,1217.9452923004023,1260.6287985,1252.0775525345873,1296.6961982999999,1271.8186796649768,,1271.8205169681407,17.33393143810912,16.198728337369218,-24.994406300157607,-21.294414510699987,-3.69999178945762,19.61610000043831,1.6721449964327992,1310.9117177687795,1228.19550075,1145.4792837312207,13.469552195602178,0.1670210949231965,,41.6460897772277,8.534975577371437,31.92145128589779,1188.1633296666666,1195.3566893333332,1181.2666003333334,1202.2534186666664,1174.0732406666668,2,11,4,2016,1,0,0,1171.30005,0.0
2016-12-01,1173.29004,1177.069946,1160.77002,1171.30005,,-1.8099399999998695,-0.15428561817975028,-0.001544047610022316,16.29992600000014,1.3894627220760556,1181.987988,1180.959474117355,1191.6689939,1192.76749162836,1221.57300325,1213.5028882717927,1257.3087985,1248.9098073371524,1295.05819904,1269.8282117508188,,1270.8203133167165,22.907530181777886,16.19876016785804,-25.60691620775856,-22.1569148501117,-3.4500013576468582,19.173943467046556,1.636979650692114,1299.9121178283804,1221.57300325,1143.2338886716198,12.825940712500811,0.17913249006842855,,44.71280648237951,7.567555247712841,35.24318637596972,1179.7399933333334,1188.7299866666667,1164.1199966666668,1204.3499833333333,1155.1300033333334,3,12,4,2016,0,0,0,1176.92004,1.0
2016-12-02,1171.050049,1178.030029,1166.19995,1176.92004,,5.619989999999916,0.4798078852638943,0.00478660476006385,11.830079000000069,1.0099956027492758,1180.6459959999997,1179.6129960782368,1188.4920039,1189.8861367868399,1215.20650525,1210.018807484003,1254.0949995,1246.0866792062836,1293.44889964,1267.988445973575,,1269.8859822389384,28.45067827168714,36.993500813575416,-25.34666788798404,-22.794865457686168,-2.5518024302978723,18.194761538107027,1.5459641198825222,1285.5419205206017,1215.20650525,1144.8710899793982,11.575878662060305,0.22782939360830465,,46.982587090309934,7.615067264240707,32.18787709062063,1169.7133386666667,1178.6566573333334,1162.3567313333333,1186.0132646666668,1153.4134126666665,4,12,4,2016,0,0,0,1170.26001,0.0
2016-12-05,1182.80005,1187.79004,1157.079956,1170.26001,,-6.660030000000006,-0.5658863621695209,-0.005674935652071108,30.71008400000005,2.6093602756564542,1176.01001,1176.495334052158,1184.113,1186.3177500983234,1209.64900425,1206.2322553426693,1250.7408003,1243.113084335449,1291.8635993399998,1266.0532294196425,,1268.8946790325808,20.915527142837533,34.596371960349074,-25.385203160092715,-23.31293299816748,-2.0722701619252355,19.863471199692764,1.6973553765793263,1275.372748168653,1209.64900425,1143.9252603313469,10.866580915247027,0.20034425991638455,,45.24639540886491,12.59668561405197,25.552632597213268,1173.716673,1181.2333959999999,1169.4033169999998,1185.546752,1161.8865939999998,0,12,4,2016,0,0,0,1169.73999,0.0
2016-12-06,1170.18005,1175.40002,1166.53003,1169.73999,,-0.5200199999999313,-0.04443627873774725,-0.0004444615457783312,8.869990000000143,0.7579503635264905,1172.266016,1174.2435527014386,1179.863,1183.303611898628,1204.35400325,1202.7568015005102,1247.5884002999999,1240.235708087,1290.23969924,1264.1460365598475,,1267.9080652113612,21.402109805217933,34.48039066875175,-25.167587625020133,-23.68386392353801,-1.4837237014821234,18.39767370640042,1.5728002687503586,1264.5210090911319,1204.35400325,1144.1869974088681,9.991581491616031,0.21235054191147662,,43.741695951611746,11.786927618097163,23.910022056849623,1171.710002,1186.340048,1155.629964,1202.420086,1140.999918,1,12,4,2016,0,0,0,1174.0,1.0
2016-12-07,1169.64001,1180.30005,1165.34998,1174.0,,4.260009999999966,0.36418435177205666,0.0036352280623871487,14.950070000000096,1.2780677866711299,1172.444018,1174.1623684676258,1178.485998,1181.6120460988775,1199.15400325,1200.0180585004616,1244.6401997,1237.6382293384902,1288.82019974,1262.3609665289596,,1266.973656602293,27.084030434498658,25.20412020993787,-24.370451150248073,-23.821181368880023,-0.54926978136805,17.93799321221371,1.5279380930335356,1249.734129339752,1199.15400325,1148.573877160248,8.435968349797852,0.2513449926420651,,40.59847284977564,14.11931492072983,21.253043287649216,1170.55668,1174.58333,1165.7133399999998,1179.42667,1161.6866899999998,2,12,4,2016,0,0,0,1170.55005,0.0
2016-12-08,1173.65002,1178.62,1168.88,1170.55005,,-3.4499499999999443,-0.29386286201021905,-0.002942954866752567,9.739999999999782,0.8296422487222982,1172.294018,1172.9582623117508,1177.1410030000002,1179.6007740808998,1194.69350525,1197.2115815004177,1241.6458003,1235.007320344824,1287.21480058,1260.542928577891,,1266.0142177306284,28.388545337973596,26.22783011644144,-23.74339777371415,-23.80562464984685,0.06222687613269784,16.844927450585185,1.4390608458463765,1237.977963933286,1194.69350525,1151.409046566714,7.246119359162047,0.2211071134482622,,37.874346161517046,13.030780482241456,19.614531102661807,1173.2166766666667,1181.0833733333334,1166.1333033333333,1188.1667466666668,1158.2666066666666,3,12,4,2016,0,0,0,1157.87,0.0
2016-12-09,1170.47998,1172.21997,1156.17004,1157.87,,-12.680050000000165,-1.083255688212581,-0.01089165621184627,16.04993000000013,1.3711442752917853,1168.4840100000001,1167.9288415411672,1174.565003,1175.6497242480089,1191.30300275,1193.4647642146635,1238.4840011000001,1231.9823273901252,1285.56970058,1258.509801279319,,1264.938155862662,20.60480810917238,28.22857949331511,-23.99305056675803,-23.843109833229086,-0.14994073352894333,16.73892779050718,1.445665557489803,1234.9890360858556,1191.30300275,1147.6169694141443,7.334159862773948,0.11734906791627439,,38.30555023555211,11.364858449457458,27.230981895518084,1172.68335,1176.4867,1166.7467000000001,1182.4233499999998,1162.9433500000002,4,12,4,2016,0,0,0,1162.20996,1.0
2016-12-12,1159.01001,1165.84998,1151.43005,1162.20996,,4.339960000000019,0.3748227348493449,0.0037412202483767636,14.419930000000022,1.2453841968442074,1166.874,1166.0225476941116,1171.4420049999999,1173.2061307483707,1188.40050025,1190.4881161942194,1235.4890011,1229.2461561199243,1284.0361995800001,1256.6028737292334,,1263.915984759551,24.497850592316126,37.88957157148291,-23.569014771373304,-23.78829082085793,0.21927604948462687,16.429728085106227,1.4136626470750802,1231.6978482137063,1188.40050025,1145.1031522862938,7.28665932984678,0.19755029485900633,,39.475680131116235,10.034907745040673,27.891006186533776,1162.08667,1168.0032999999999,1151.9533699999997,1178.1366,1146.0367399999998,0,12,4,2016,0,0,0,1158.34998,0.0
2016-12-13,1162.44995,1165.16003,1154.70996,1158.34998,,-3.8599799999999505,-0.3321241542276865,-0.0033267691072803294,10.450070000000096,0.8991550889823813,1164.595998,1163.4650251294079,1168.4310070000001,1170.505012430485,1184.91400145,1187.4273413185795,1233.2899997,1226.4659139191428,1282.41649988,1254.6572718732089,,1262.8655767519933,31.014390323425715,24.042409840178053,-23.276118865913986,-23.685856429869144,0.4097375639551579,15.63244034042541,1.3495438002619389,1225.9277288035787,1184.91400145,1143.900274096421,6.922650471407985,0.17615694592923173,,40.48979270727018,9.140481487029255,25.405039306776114,1159.8299966666666,1168.2299433333333,1153.8100133333332,1174.2499266666666,1145.4100666666666,1,12,4,2016,0,0,0,1144.25,0.0
2016-12-14,1158.39001,1165.099976,1139.46997,1144.25,,-14.09997999999996,-1.2172469671040131,-0.012247160916787844,25.630005999999867,2.21263059028152,1158.645998,1157.0600167529387,1165.545008,1165.7313738067605,1180.86149895,1183.3152135739529,1230.8410007,1223.2417604321176,1280.4603999800001,1252.4709892618582,,1261.6853222569487,27.365852102631806,19.90275387928169,-23.906171830401263,-23.729919509975566,-0.1762523204256965,16.96544909503534,1.482669792006584,1221.08238973943,1180.86149895,1140.6406081605699,6.812126710066126,0.044869615871041255,,43.504685860184324,7.299323071140057,32.26500263765995,1159.4066566666668,1164.1033533333336,1153.6532833333335,1169.8567266666669,1148.9565866666667,2,12,4,2016,0,0,0,1128.43005,0.0
2016-12-15,1143.81006,1144.5,1122.43994,1128.43005,,-15.819950000000063,-1.3825606292331316,-0.013922070133062125,22.06006000000002,1.927905615031682,1150.221998,1147.5166945019591,1161.258008,1158.949314932804,1176.46350095,1178.0880551383384,1228.3148019,1219.523654140662,1278.38680008,1250.014733038851,,1260.3593991499145,23.271313362344998,14.698321035519271,-25.38935837716008,-24.06180728341247,-1.3275510937476085,17.64473054903063,1.5636530194344462,1219.4668160704557,1176.46350095,1133.4601858295443,7.310607610985007,-0.058485442522846785,,47.49881149622651,6.082540497169098,39.755322788482076,1149.6066486666666,1159.7433273333331,1134.1133213333333,1175.2366546666665,1123.9766426666667,3,12,4,2016,0,0,0,1134.089966,1.0
2016-12-16,1128.43994,1141.28003,1126.45996,1134.089966,,5.659916000000067,0.5015743776054293,0.005003206837147454,14.820069999999987,1.3133352838308399,1145.4659912000002,1143.0411183346396,1156.9750006,1154.4294333086577,1172.73350225,1173.897760934687,1225.85720182,1216.1733134292635,1276.21859944,1247.7191930974877,,1259.1029868797661,20.05845117533589,16.691556868327353,-25.810558430863694,-24.411557512902718,-1.3990009179609757,17.26810914249321,1.5226401485059262,1216.893068330973,1172.73350225,1128.5739361690269,7.531048784101204,0.06245566159835497,,50.96038704746031,5.386508482684144,35.20607606832539,1131.7899966666666,1141.1400533333333,1119.0799933333333,1153.8500566666667,1109.7299366666666,4,12,4,2016,0,0,0,1139.050049,1.0
2016-12-19,1134.34998,1142.69995,1134.14001,1139.050049,,4.9600829999999405,0.4373623917593106,0.004364087420430699,8.55993999999987,0.7547849162435734,1140.834009,1141.7107618897599,1153.8540045,1151.6331816161744,1168.98350225,1170.5789312266218,1223.443403,1213.1488716869396,1274.07700033,1245.5673288579335,,1257.9084302839476,25.068121774283227,24.356852375252217,-25.45074491817195,-24.619394993956565,-0.8313499242153846,16.11369245682744,1.414660617500877,1211.0588420727113,1168.98350225,1126.9081624272885,7.198619953442783,0.14428744513838798,,53.261429512646046,6.17767205079677,32.69786757864209,1133.9433186666668,1141.4266773333336,1126.6066073333336,1148.7633886666667,1119.1232486666668,0,12,4,2016,0,0,0,1132.19995,0.0
2016-12-20,1139.33997,1140.079956,1125.63,1132.19995,,-6.850099,-0.6013870071832073,-0.006032026217517784,14.44995599999993,1.2685971097306832,1135.604003,1138.5404912598399,1150.1000004999999,1148.09986677687,1164.98150025,1166.9237901574197,1221.022402,1209.9744041698048,1271.76219933,1243.3224302666872,,1256.6575996343563,27.420212513638745,26.911256721377583,-25.425249409160415,-24.780565876997336,-0.6446835321630786,15.891860929250438,1.40362671180567,1204.9042496917232,1164.98150025,1125.0587508082767,6.853799726975232,0.08943771773708317,,55.9882145886753,5.428717688024446,35.87365048516077,1138.630003,1143.119996,1134.560056,1147.1899429999999,1130.0700630000001,1,12,4,2016,0,0,0,1131.80005,0.0
2016-12-21,1132.14001,1137.5,1129.29004,1131.80005,,-0.3998999999998887,-0.0353206162921893,-0.00035326855491057843,8.20995999999991,0.7251334006859751,1133.1140129999999,1136.29367750656,1145.8800055,1145.13626372653,1162.18300175,1163.5786720471892,1218.5518038,1206.9087432219692,1269.50119963,1241.1140663010103,,1255.4152359564025,27.85375851053149,20.56150613057453,-25.147428717950334,-24.853938445187936,-0.2934902727623978,14.867607472017035,1.3136249174063064,1203.21119043045,1162.18300175,1121.1548130695498,7.060538421000883,0.12973076892753121,,58.351428321232085,5.029016030990503,33.2323715742301,1132.6366353333333,1139.6432706666665,1125.1933146666665,1147.0865913333332,1118.1866793333334,2,12,4,2016,0,0,0,1128.68994,0.0
2016-12-22,1131.80005,1134.17004,1127.43005,1128.68994,,-3.110110000000077,-0.2747932375511075,-0.002751714872634585,6.739990000000034,0.5955106646266745,1133.165991,1133.7590983377067,1141.6939945,1142.146023048979,1159.4174987499998,1160.2559356617426,1215.9632026000002,1203.8413391740487,1267.1760995299999,1238.887845978218,,1254.154287737931,22.1760246599748,20.864422537079363,-24.891282493008475,-24.861407254752045,-0.029875238256430237,13.783925142414768,1.221232213907636,1201.691235529737,1159.4174987499998,1117.1437619702626,7.29223714931225,0.1365644358562838,,60.5674163925749,4.7011411824862614,32.864920825650145,1132.8633633333332,1136.4366866666662,1128.2267266666663,1141.073323333333,1124.6534033333332,3,12,4,2016,0,0,0,1133.48999,1.0
